Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Lil Jessie,Locke & Key: Season 1 - Upper Bound Clip 10,FireTV 4K Stick 2018,2023-06-15 03:39:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1829,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Inciting Incident Clip: LOCKWOOD & CO,FireTV 4K Stick 2018,2023-06-15 03:39:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1717,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3089,""mediaOffsetMs"":1321},{""eventType"":""stopped"",""sessionOffsetMs"":4841,""mediaOffsetMs"":1321}]"
Lil Jessie,Locke & Key: Season 1 - Upper Bound Clip 10,FireTV 4K Stick 2018,2023-06-15 03:39:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1654,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1889,""mediaOffsetMs"":315},{""eventType"":""stopped"",""sessionOffsetMs"":3663,""mediaOffsetMs"":315}]"
Lil Jessie,Season 1 Inciting Incident Clip: LOCKWOOD & CO,FireTV 4K Stick 2018,2023-06-15 03:39:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1192,""mediaOffsetMs"":0}]"
Lil Jessie,Sweet Tooth: Season 1 - Baseline Clip 3,FireTV 4K Stick 2018,2023-06-15 03:39:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1666,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12677,""mediaOffsetMs"":10838},{""eventType"":""stopped"",""sessionOffsetMs"":14465,""mediaOffsetMs"":10838}]"
Lil Jessie,Season 1 Trailer: Archive 81,FireTV 4K Stick 2018,2023-06-15 03:39:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":1487,""mediaOffsetMs"":20}]"
Lil Jessie,Part 2 Clip Main Character Intro: MOTU: Revelation,FireTV 4K Stick 2018,2023-06-15 03:39:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2403,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2552,""mediaOffsetMs"":15},{""eventType"":""stopped"",""sessionOffsetMs"":3750,""mediaOffsetMs"":77}]"
Lil Jessie,Season 2 Moment of High Emotion Clip: Shadow and Bone,FireTV 4K Stick 2018,2023-06-15 03:39:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1194,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1431,""mediaOffsetMs"":40},{""eventType"":""stopped"",""sessionOffsetMs"":3229,""mediaOffsetMs"":40}]"
Lil Jessie,Part 2 Clip Main Character Intro: MOTU: Revelation,FireTV 4K Stick 2018,2023-06-15 03:38:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1568,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2542,""mediaOffsetMs"":864},{""eventType"":""stopped"",""sessionOffsetMs"":4047,""mediaOffsetMs"":864}]"
Lil Jessie,Volume 1 Trailer: Jupiter's Legacy,FireTV 4K Stick 2018,2023-06-15 03:38:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1513,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":39956,""mediaOffsetMs"":38376},{""eventType"":""stopped"",""sessionOffsetMs"":40678,""mediaOffsetMs"":38376}]"
Lil Jessie,Season 1 Plot Clip 2: Resident Evil,FireTV 4K Stick 2018,2023-06-15 03:38:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1627,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2207,""mediaOffsetMs"":530},{""eventType"":""stopped"",""sessionOffsetMs"":3893,""mediaOffsetMs"":530}]"
Lil Jessie,Volume 1 Trailer: Jupiter's Legacy,FireTV 4K Stick 2018,2023-06-15 03:38:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1425,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7116,""mediaOffsetMs"":5512},{""eventType"":""stopped"",""sessionOffsetMs"":8772,""mediaOffsetMs"":5512}]"
Lil Jessie,Part 2 Clip Main Character Intro: MOTU: Revelation,FireTV 4K Stick 2018,2023-06-15 03:38:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2466,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5747,""mediaOffsetMs"":2947},{""eventType"":""stopped"",""sessionOffsetMs"":7225,""mediaOffsetMs"":2947}]"
Lil Jessie,Season 2 Moment of High Emotion Clip: Shadow and Bone,FireTV 4K Stick 2018,2023-06-15 03:38:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1315,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1443,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":3337,""mediaOffsetMs"":41}]"
Lil Jessie,Part 2 Clip Main Character Intro: MOTU: Revelation,FireTV 4K Stick 2018,2023-06-15 03:37:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1640,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10287,""mediaOffsetMs"":8539},{""eventType"":""stopped"",""sessionOffsetMs"":11793,""mediaOffsetMs"":8539}]"
Lil Jessie,Volume 1 Trailer: Jupiter's Legacy,FireTV 4K Stick 2018,2023-06-15 03:37:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1663,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":38861,""mediaOffsetMs"":37058},{""eventType"":""stopped"",""sessionOffsetMs"":39567,""mediaOffsetMs"":37058}]"
Lil Jessie,Season 1 Plot Clip 2: Resident Evil,FireTV 4K Stick 2018,2023-06-15 03:37:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1831,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2492,""mediaOffsetMs"":536},{""eventType"":""stopped"",""sessionOffsetMs"":4176,""mediaOffsetMs"":536}]"
Lil Jessie,Volume 1 Trailer: Jupiter's Legacy,FireTV 4K Stick 2018,2023-06-15 03:36:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1742,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":16115,""mediaOffsetMs"":14275},{""eventType"":""stopped"",""sessionOffsetMs"":17780,""mediaOffsetMs"":14275}]"
Lil Jessie,Part 2 Clip Main Character Intro: MOTU: Revelation,FireTV 4K Stick 2018,2023-06-15 03:36:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1639,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6619,""mediaOffsetMs"":4726},{""eventType"":""stopped"",""sessionOffsetMs"":8158,""mediaOffsetMs"":4726}]"
Lil Jessie,Season 2 Moment of High Emotion Clip: Shadow and Bone,FireTV 4K Stick 2018,2023-06-15 03:36:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1275,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1723,""mediaOffsetMs"":312},{""eventType"":""stopped"",""sessionOffsetMs"":3379,""mediaOffsetMs"":312}]"
Lil Jessie,Part 2 Clip Main Character Intro: MOTU: Revelation,FireTV 4K Stick 2018,2023-06-15 03:36:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1594,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2874,""mediaOffsetMs"":1007},{""eventType"":""stopped"",""sessionOffsetMs"":4377,""mediaOffsetMs"":1007}]"
Lil Jessie,Volume 1 Trailer: Jupiter's Legacy,FireTV 4K Stick 2018,2023-06-15 03:36:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1928,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12344,""mediaOffsetMs"":10349},{""eventType"":""stopped"",""sessionOffsetMs"":14053,""mediaOffsetMs"":10349}]"
Lil Jessie,Season 2 Moment of High Emotion Clip: Shadow and Bone,FireTV 4K Stick 2018,2023-06-15 03:36:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1567,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1681,""mediaOffsetMs"":40},{""eventType"":""stopped"",""sessionOffsetMs"":3305,""mediaOffsetMs"":40}]"
Lil Jessie,Part 2 Clip Main Character Intro: MOTU: Revelation,FireTV 4K Stick 2018,2023-06-15 03:36:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1502,""mediaOffsetMs"":0}]"
Lil Jessie,Volume 1 Trailer: Jupiter's Legacy,FireTV 4K Stick 2018,2023-06-15 03:36:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2278,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5794,""mediaOffsetMs"":3342},{""eventType"":""stopped"",""sessionOffsetMs"":7564,""mediaOffsetMs"":3342}]"
Lil Jessie,Season 1 Plot Clip: The Sandman,FireTV 4K Stick 2018,2023-06-15 03:36:20,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1730,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3083,""mediaOffsetMs"":1333},{""eventType"":""stopped"",""sessionOffsetMs"":5260,""mediaOffsetMs"":1333}]"
Lil Jessie,Season 2 Teaser 3: The Witcher,FireTV 4K Stick 2018,2023-06-15 03:36:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1609,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Plot Clip 2: The Imperfects,FireTV 4K Stick 2018,2023-06-15 03:36:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2565,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5576,""mediaOffsetMs"":2842},{""eventType"":""stopped"",""sessionOffsetMs"":7345,""mediaOffsetMs"":2842}]"
Lil Jessie,Season 1 Genre Specific Moment Clip: Wednesday,FireTV 4K Stick 2018,2023-06-15 03:36:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2386,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4791,""mediaOffsetMs"":2313},{""eventType"":""stopped"",""sessionOffsetMs"":6646,""mediaOffsetMs"":2313}]"
Lil Jessie,Clip 2: The Queen's Gambit: Season 1,FireTV 4K Stick 2018,2023-06-15 03:36:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2218,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2386,""mediaOffsetMs"":30},{""eventType"":""playing"",""sessionOffsetMs"":2422,""mediaOffsetMs"":30},{""eventType"":""paused"",""sessionOffsetMs"":2778,""mediaOffsetMs"":653},{""eventType"":""stopped"",""sessionOffsetMs"":4878,""mediaOffsetMs"":653}]"
Lil Jessie,Squid Game: Season 1 - CLM 1,FireTV 4K Stick 2018,2023-06-15 03:36:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1664,""mediaOffsetMs"":0}]"
Lil Jessie,Girlfriends: Season 8 - CLM 11,FireTV 4K Stick 2018,2023-06-15 03:36:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1839,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3250,""mediaOffsetMs"":1154},{""eventType"":""stopped"",""sessionOffsetMs"":5084,""mediaOffsetMs"":1154}]"
Lil Jessie,Squid Game: Season 1 - CLM 1,FireTV 4K Stick 2018,2023-06-15 03:35:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2632,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14950,""mediaOffsetMs"":12264},{""eventType"":""stopped"",""sessionOffsetMs"":16686,""mediaOffsetMs"":12264}]"
Lil Jessie,Hollywood: Season 1 PVS Clip 4,FireTV 4K Stick 2018,2023-06-15 03:35:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1744,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1873,""mediaOffsetMs"":5},{""eventType"":""stopped"",""sessionOffsetMs"":3809,""mediaOffsetMs"":5}]"
Lil Jessie,Greenleaf: Season 3_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-15 03:35:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1449,""mediaOffsetMs"":0}]"
Lil Jessie,"Sister, Sister: Season 1_hook_04_16x9",FireTV 4K Stick 2018,2023-06-15 03:35:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1218,""mediaOffsetMs"":0}]"
Lil Jessie,Clip 2: The Queen's Gambit: Season 1,FireTV 4K Stick 2018,2023-06-15 03:35:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1337,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5243,""mediaOffsetMs"":3823},{""eventType"":""stopped"",""sessionOffsetMs"":7121,""mediaOffsetMs"":3823}]"
Lil Jessie,Genre Specific Moment Clip: Hustle,FireTV 4K Stick 2018,2023-06-15 03:35:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1876,""mediaOffsetMs"":0}]"
Lil Jessie,Narcos: Mexico: Season 3 - CLM 3,FireTV 4K Stick 2018,2023-06-15 03:35:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1477,""mediaOffsetMs"":0}]"
Lil Jessie,Season 1 Upper Bound Clip 13: Cyberpunk: Edgerunners,FireTV 4K Stick 2018,2023-06-15 03:35:34,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1221,""mediaOffsetMs"":0}]"
Lil Jessie,Narcos: Mexico: Season 3 - CLM 3,FireTV 4K Stick 2018,2023-06-15 03:35:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1490,""mediaOffsetMs"":0}]"
Lil Jessie,The Kingdom_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-15 03:35:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1686,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9761,""mediaOffsetMs"":7937},{""eventType"":""stopped"",""sessionOffsetMs"":11264,""mediaOffsetMs"":7937}]"
Lil Jessie,Salt_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-15 03:35:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1728,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3322,""mediaOffsetMs"":1445},{""eventType"":""stopped"",""sessionOffsetMs"":4829,""mediaOffsetMs"":1445}]"
Lil Jessie,Inciting Incident Clip: Colin in Black & White,FireTV 4K Stick 2018,2023-06-15 03:35:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1342,""mediaOffsetMs"":0}]"
Lil Jessie,Clip 2: Joey/Brothers,FireTV 4K Stick 2018,2023-06-15 03:35:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1816,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2680,""mediaOffsetMs"":507},{""eventType"":""stopped"",""sessionOffsetMs"":4349,""mediaOffsetMs"":507}]"
Lil Jessie,Season 6 Trailer: Peaky Blinders,FireTV 4K Stick 2018,2023-06-15 03:35:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1331,""mediaOffsetMs"":0}]"
Lil Jessie,Trailer: Untold: Malice at the Palace,FireTV 4K Stick 2018,2023-06-15 03:35:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1142,""mediaOffsetMs"":0}]"
Lil Jessie,Season 6 Trailer: Peaky Blinders,FireTV 4K Stick 2018,2023-06-15 03:35:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1238,""mediaOffsetMs"":0}]"
Lil Jessie,Salt_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-15 03:35:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1791,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1854,""mediaOffsetMs"":15},{""eventType"":""stopped"",""sessionOffsetMs"":3621,""mediaOffsetMs"":15}]"
Lil Jessie,Inciting Incident Clip: Colin in Black & White,FireTV 4K Stick 2018,2023-06-15 03:35:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1561,""mediaOffsetMs"":0}]"
Lil Jessie,Clip 2: Joey/Brothers,FireTV 4K Stick 2018,2023-06-15 03:35:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2253,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3434,""mediaOffsetMs"":1074},{""eventType"":""stopped"",""sessionOffsetMs"":5187,""mediaOffsetMs"":1074}]"
Lil Jessie,Genre Specific Moment Clip: Hustle,FireTV 4K Stick 2018,2023-06-15 03:35:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1519,""mediaOffsetMs"":0}]"
Lil Jessie,Season 6 Trailer: Peaky Blinders,FireTV 4K Stick 2018,2023-06-15 03:35:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1482,""mediaOffsetMs"":0}]"
Lil Jessie,Trailer: Untold: Malice at the Palace,FireTV 4K Stick 2018,2023-06-15 03:34:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1982,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6129,""mediaOffsetMs"":4043},{""eventType"":""stopped"",""sessionOffsetMs"":7865,""mediaOffsetMs"":4043}]"
Lil Jessie,Vinland Saga: Season 1_hook_01_16x9,FireTV 4K Stick 2018,2023-06-15 03:34:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1601,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2989,""mediaOffsetMs"":1156},{""eventType"":""stopped"",""sessionOffsetMs"":4555,""mediaOffsetMs"":1156}]"
Lil Jessie,Gridiron Gang_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-15 03:34:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1487,""mediaOffsetMs"":0}]"
Lil Jessie,The Kingdom_hook_primary_16x9,FireTV 4K Stick 2018,2023-06-15 03:34:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1873,""mediaOffsetMs"":0}]"
Lil Jessie,Narcos: Mexico: Season 3 - CLM 3,FireTV 4K Stick 2018,2023-06-15 03:34:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1343,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3697,""mediaOffsetMs"":2357},{""eventType"":""stopped"",""sessionOffsetMs"":5435,""mediaOffsetMs"":2357}]"
Lil Jessie,Season 1 Upper Bound Clip 13: Cyberpunk: Edgerunners,FireTV 4K Stick 2018,2023-06-15 03:34:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2532,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":43375,""mediaOffsetMs"":40482},{""eventType"":""stopped"",""sessionOffsetMs"":43890,""mediaOffsetMs"":40482}]"
Lil Jessie,Narcos: Mexico: Season 3 - CLM 3,FireTV 4K Stick 2018,2023-06-15 03:34:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1590,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1853,""mediaOffsetMs"":44},{""eventType"":""stopped"",""sessionOffsetMs"":3593,""mediaOffsetMs"":44}]"
Lil Jessie,Season 1 Upper Bound Clip 13: Cyberpunk: Edgerunners,FireTV 4K Stick 2018,2023-06-15 03:33:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1908,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":16004,""mediaOffsetMs"":13772},{""eventType"":""stopped"",""sessionOffsetMs"":17624,""mediaOffsetMs"":13772}]"
Lil Jessie,Narcos: Season 3 (Trailer),FireTV 4K Stick 2018,2023-06-15 03:33:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4004},{""eventType"":""playing"",""sessionOffsetMs"":9128,""mediaOffsetMs"":4004},{""eventType"":""paused"",""sessionOffsetMs"":19376,""mediaOffsetMs"":14057},{""eventType"":""stopped"",""sessionOffsetMs"":21295,""mediaOffsetMs"":14057}]"
